onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0577	0.5083	go	n/a	0.879	correct	left	male
5.0659	0.5083	go	n/a	0.583	correct	right	female
8.0825	0.5083	go	n/a	0.481	correct	left	male
12.5824	0.5083	unsuccesful_stop	0.2	0.676	correct	right	female
16.099	0.5083	go	n/a	0.803	correct	right	female
20.1072	0.5083	succesful_stop	0.2	n/a	n/a	right	female
25.6071	0.5083	go	n/a	0.605	incorrect	left	female
28.1237	0.5083	go	n/a	0.843	correct	right	female
32.6236	0.5083	go	n/a	0.597	correct	right	female
36.6318	0.5084	go	n/a	0.792	correct	left	male
41.6401	0.5083	go	n/a	0.755	correct	right	female
44.6483	0.5083	go	n/a	0.764	correct	right	female
49.1566	0.5083	go	n/a	0.748	correct	right	female
52.6648	0.5083	go	n/a	0.646	correct	left	male
56.673	0.5084	succesful_stop	0.25	n/a	n/a	right	female
60.1896	0.5083	go	n/a	0.643	correct	right	female
64.1979	0.5083	go	n/a	0.687	correct	right	female
68.2061	0.5083	go	n/a	0.667	correct	left	male
77.7142	0.5083	succesful_stop	0.3	n/a	n/a	right	male
81.2225	0.5083	go	n/a	0.704	correct	left	male
84.2391	0.5083	succesful_stop	0.35	n/a	n/a	right	male
88.2473	0.5083	go	n/a	0.784	correct	left	male
93.7472	0.5083	go	n/a	0.602	correct	left	male
97.2554	0.5084	go	n/a	0.663	correct	left	male
100.7637	0.5083	go	n/a	0.576	correct	left	male
105.2719	0.5083	go	n/a	0.584	correct	left	male
108.2885	0.5083	go	n/a	0.674	correct	right	female
113.2884	0.5083	go	n/a	0.568	correct	left	male
116.305	0.5083	go	n/a	0.607	correct	left	male
120.8049	0.5083	go	n/a	0.559	correct	right	female
128.8214	0.5083	succesful_stop	0.4	n/a	n/a	right	female
133.8296	0.5083	go	n/a	0.607	correct	left	male
137.8378	0.5083	unsuccesful_stop	0.45	0.631	correct	left	male
141.3461	0.5083	succesful_stop	0.5	n/a	n/a	right	male
144.3627	0.5083	go	n/a	0.754	correct	left	male
152.8708	0.5083	go	n/a	0.71	correct	left	male
161.8873	0.5083	go	n/a	0.847	correct	left	male
