onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5338	0.5083	go	n/a	0.896	correct	right	female
8.5503	0.5083	succesful_stop	0.2	n/a	n/a	right	female
13.5585	0.5084	succesful_stop	0.25	n/a	n/a	right	female
17.5668	0.5083	succesful_stop	0.3	n/a	n/a	right	female
24.0917	0.5083	go	n/a	0.898	correct	right	female
28.5916	0.5083	succesful_stop	0.35	n/a	n/a	right	female
33.0999	0.5083	go	n/a	1.08	correct	right	female
37.6081	0.5084	succesful_stop	0.4	n/a	n/a	right	female
40.6164	0.5083	go	n/a	1.103	correct	left	male
44.6247	0.5083	go	n/a	0.9	correct	left	male
49.1329	0.5084	go	n/a	0.815	correct	left	male
53.1412	0.5083	succesful_stop	0.45	n/a	n/a	right	male
56.6495	0.5083	go	n/a	0.982	correct	left	male
61.6577	0.5083	succesful_stop	0.5	n/a	n/a	right	female
64.1743	0.5084	go	n/a	1.004	correct	right	female
69.6742	0.5084	go	n/a	0.906	correct	left	male
77.1908	0.5083	go	n/a	0.981	correct	right	female
81.199	0.5084	succesful_stop	0.55	n/a	n/a	right	female
85.2073	0.5083	go	n/a	1.068	correct	right	female
88.2239	0.5083	go	n/a	1.188	correct	right	female
93.2238	0.5084	go	n/a	1.259	correct	left	male
100.7404	0.5083	succesful_stop	0.6	n/a	n/a	right	male
105.2486	0.5083	go	n/a	0.951	correct	left	male
108.2652	0.5084	go	n/a	0.964	correct	left	male
116.2818	0.5083	go	n/a	0.921	correct	right	female
121.7817	0.5083	succesful_stop	0.65	n/a	n/a	right	female
128.7982	0.5083	go	n/a	1.277	correct	left	male
133.3065	0.5083	succesful_stop	0.7	n/a	n/a	right	male
137.3147	0.5084	succesful_stop	0.75	n/a	n/a	right	female
144.3396	0.5083	go	n/a	0.991	correct	right	female
149.8395	0.5083	go	n/a	1.269	correct	right	female
153.8478	0.5083	go	n/a	1.068	correct	right	female
161.3643	0.5083	go	n/a	0.783	correct	left	male
164.8726	0.5083	unsuccesful_stop	0.8	0.869	correct	right	female
172.8891	0.5083	go	n/a	1.0	correct	right	female
176.8974	0.5083	go	n/a	1.077	correct	right	female
