onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5524	0.5084	succesful_stop	0.2	n/a	n/a	right	female
5.5607	0.5083	go	n/a	0.496	correct	left	male
9.5689	0.5084	go	n/a	0.634	correct	left	male
12.5772	0.5083	go	n/a	0.635	correct	right	female
17.5854	0.5084	go	n/a	0.664	incorrect	left	female
20.5937	0.5083	unsuccesful_stop	0.25	0.6	correct	right	female
25.102	0.5083	succesful_stop	0.3	n/a	n/a	right	male
29.6102	0.5083	go	n/a	0.559	correct	left	male
33.1185	0.5083	unsuccesful_stop	0.35	0.678	correct	left	male
37.6267	0.5083	go	n/a	0.787	correct	right	female
40.1433	0.5083	go	n/a	0.708	correct	right	female
44.1516	0.5083	go	n/a	0.491	correct	left	male
49.1515	0.5083	go	n/a	0.514	correct	left	male
52.6597	0.5083	go	n/a	0.541	correct	left	male
56.668	0.5083	succesful_stop	0.4	n/a	n/a	right	female
64.6845	0.5083	go	n/a	0.712	incorrect	right	male
68.6927	0.5083	go	n/a	0.732	correct	right	female
73.201	0.5083	succesful_stop	0.45	n/a	n/a	right	female
77.7092	0.5083	succesful_stop	0.5	n/a	n/a	right	male
80.2258	0.5083	go	n/a	0.718	incorrect	left	female
85.2257	0.5083	go	n/a	0.689	correct	right	female
88.2423	0.5083	unsuccesful_stop	0.55	0.52	correct	right	female
92.2506	0.5083	go	n/a	0.686	correct	left	male
100.7587	0.5084	go	n/a	0.612	correct	left	male
105.267	0.5083	unsuccesful_stop	0.6	0.682	correct	right	female
113.7835	0.5083	go	n/a	0.599	incorrect	right	male
117.2917	0.5083	go	n/a	0.669	correct	right	female
120.8	0.5083	go	n/a	0.491	correct	right	female
125.8082	0.5083	unsuccesful_stop	0.65	0.644	correct	left	male
129.3165	0.5083	go	n/a	0.714	correct	right	female
133.3247	0.5083	unsuccesful_stop	0.7	0.604	correct	right	female
136.833	0.5083	go	n/a	0.741	correct	left	male
140.3496	0.5083	unsuccesful_stop	0.7	0.778	correct	left	male
149.3577	0.5084	go	n/a	0.801	correct	left	male
152.866	0.5083	go	n/a	0.806	correct	left	male
156.8742	0.5084	go	n/a	0.752	correct	right	female
161.3825	0.5083	go	n/a	0.714	correct	left	male
164.8907	0.5084	unsuccesful_stop	0.65	0.785	correct	left	male
169.899	0.5083	go	n/a	0.738	correct	right	female
173.9072	0.5083	go	n/a	0.834	correct	right	female
176.4238	0.5084	unsuccesful_stop	0.6	0.812	correct	left	male
181.4237	0.5084	go	n/a	0.793	incorrect	left	female
185.432	0.5083	go	n/a	0.682	correct	right	female
189.9402	0.5083	unsuccesful_stop	0.55	0.518	correct	right	female
192.9485	0.5083	go	n/a	0.879	correct	right	female
197.4567	0.5084	go	n/a	0.767	incorrect	left	female
201.465	0.5083	go	n/a	0.694	correct	left	male
204.9732	0.5084	go	n/a	0.682	correct	left	male
208.4898	0.5084	unsuccesful_stop	0.5	0.54	correct	right	female
213.4897	0.5084	go	n/a	0.728	correct	left	male
217.498	0.5083	go	n/a	0.816	correct	right	female
222.0062	0.5084	go	n/a	0.745	correct	right	female
225.5145	0.5083	unsuccesful_stop	0.45	0.729	correct	right	female
233.531	0.5083	unsuccesful_stop	0.4	0.625	correct	right	female
238.0392	0.5084	succesful_stop	0.35	n/a	n/a	right	female
241.0475	0.5083	go	n/a	0.723	correct	right	female
245.0558	0.5083	succesful_stop	0.3	n/a	n/a	right	male
249.064	0.5083	go	n/a	0.753	correct	left	male
253.0723	0.5083	go	n/a	0.715	correct	left	male
256.5888	0.5084	succesful_stop	0.25	n/a	n/a	right	female
262.0887	0.5084	succesful_stop	0.2	n/a	n/a	right	male
265.597	0.5083	go	n/a	0.611	correct	left	male
268.6136	0.5083	go	n/a	0.601	correct	left	male
274.1135	0.5083	succesful_stop	0.15	n/a	n/a	right	female
276.6301	0.5083	succesful_stop	0.1	n/a	n/a	right	female
282.13	0.5083	go	n/a	0.564	correct	right	female
286.1382	0.5084	go	n/a	0.544	correct	right	female
290.1465	0.5083	go	n/a	0.694	incorrect	left	female
297.163	0.5083	go	n/a	0.498	correct	right	female
300.6796	0.5083	go	n/a	0.743	incorrect	right	male
310.1877	0.5084	go	n/a	0.553	correct	right	female
314.196	0.5083	go	n/a	0.542	correct	right	female
317.2043	0.5083	succesful_stop	0.05	n/a	n/a	right	male
322.2125	0.5083	go	n/a	0.521	correct	right	female
326.2207	0.5084	go	n/a	0.471	correct	right	female
330.229	0.5083	go	n/a	0.423	correct	left	male
332.7456	0.5083	go	n/a	0.497	correct	left	male
338.2455	0.5083	go	n/a	0.498	correct	left	male
341.7538	0.5083	go	n/a	0.571	correct	right	female
346.262	0.5083	go	n/a	0.484	correct	left	male
349.7703	0.5083	succesful_stop	0.05	n/a	n/a	right	male
353.7785	0.5083	succesful_stop	0.1	n/a	n/a	right	male
357.2868	0.5083	succesful_stop	0.15	n/a	n/a	right	male
361.795	0.5083	succesful_stop	0.2	n/a	n/a	right	male
365.3033	0.5083	go	n/a	0.549	correct	left	male
368.8199	0.5083	go	n/a	0.395	correct	left	male
373.8198	0.5083	go	n/a	0.5	correct	left	male
377.328	0.5083	go	n/a	0.546	correct	left	male
380.8446	0.5083	go	n/a	0.469	correct	left	male
385.3445	0.5083	go	n/a	0.469	incorrect	left	female
389.8528	0.5083	unsuccesful_stop	0.25	0.671	correct	left	male
392.8694	0.5083	unsuccesful_stop	0.3	0.469	correct	left	male
398.3693	0.5083	go	n/a	0.628	correct	left	male
