onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0786	0.5083	go	n/a	0.845	correct	left	male
5.0785	0.5083	succesful_stop	0.2	n/a	n/a	right	male
8.5867	0.5083	go	n/a	1.007	correct	right	female
13.0949	0.5083	go	n/a	0.798	correct	right	female
17.1031	0.5083	go	n/a	0.846	correct	left	male
21.1113	0.5084	go	n/a	0.747	correct	left	male
25.6195	0.5084	succesful_stop	0.25	n/a	n/a	right	male
29.6278	0.5083	succesful_stop	0.3	n/a	n/a	right	female
33.636	0.5083	succesful_stop	0.35	n/a	n/a	right	male
36.1526	0.5083	succesful_stop	0.4	n/a	n/a	right	male
40.6524	0.5084	go	n/a	0.743	correct	left	male
44.6606	0.5084	go	n/a	1.019	correct	right	female
49.1689	0.5083	go	n/a	0.852	correct	left	male
53.1771	0.5083	succesful_stop	0.45	n/a	n/a	right	male
56.1936	0.5084	go	n/a	0.8	correct	left	male
65.7017	0.5083	go	n/a	0.817	correct	left	male
68.7099	0.5084	go	n/a	0.586	correct	right	female
73.7181	0.5084	go	n/a	0.797	correct	left	male
77.2264	0.5083	go	n/a	0.853	correct	left	male
80.2429	0.5084	go	n/a	1.061	incorrect	left	female
84.2512	0.5083	go	n/a	0.727	correct	right	female
88.2594	0.5083	go	n/a	0.73	correct	right	female
92.2676	0.5083	go	n/a	1.026	correct	left	male
101.2757	0.5083	succesful_stop	0.5	n/a	n/a	right	female
104.7839	0.5083	succesful_stop	0.55	n/a	n/a	right	male
112.3087	0.5083	unsuccesful_stop	0.6	0.808	correct	right	female
116.3169	0.5083	go	n/a	0.977	correct	left	male
121.8167	0.5083	go	n/a	0.784	correct	right	female
125.325	0.5083	succesful_stop	0.65	n/a	n/a	right	male
129.3332	0.5083	go	n/a	0.785	correct	right	female
133.3414	0.5083	go	n/a	0.455	correct	right	female
136.358	0.5083	go	n/a	0.798	correct	right	female
140.3662	0.5083	go	n/a	0.894	correct	left	male
145.866	0.5083	go	n/a	0.904	correct	left	male
148.3826	0.5083	go	n/a	0.858	correct	right	female
152.8825	0.5083	go	n/a	0.818	correct	left	male
156.399	0.5084	unsuccesful_stop	0.7	0.784	correct	left	male
160.4073	0.5083	go	n/a	0.968	correct	right	female
164.4155	0.5083	go	n/a	0.874	correct	left	male
169.9153	0.5083	go	n/a	0.863	correct	left	male
173.9235	0.5083	succesful_stop	0.75	n/a	n/a	right	female
177.9317	0.5084	go	n/a	0.93	correct	left	male
185.4482	0.5083	go	n/a	0.779	correct	left	male
189.4564	0.5083	go	n/a	0.873	correct	left	male
192.9646	0.5084	unsuccesful_stop	0.8	0.89	correct	left	male
196.4812	0.5083	unsuccesful_stop	0.85	0.978	correct	right	female
200.4894	0.5083	go	n/a	1.153	correct	left	male
209.9975	0.5083	go	n/a	0.785	correct	right	female
216.5223	0.5083	unsuccesful_stop	0.9	1.104	incorrect	left	female
221.0222	0.5083	go	n/a	0.869	correct	left	male
225.5303	0.5084	go	n/a	1.151	correct	right	female
230.0386	0.5083	go	n/a	0.805	correct	right	female
233.0468	0.5083	go	n/a	1.157	correct	right	female
241.5632	0.5083	go	n/a	0.984	correct	left	male
245.5714	0.5083	go	n/a	0.838	correct	right	female
250.0796	0.5083	go	n/a	0.747	correct	left	male
253.5879	0.5083	unsuccesful_stop	0.95	0.77	correct	right	female
257.5961	0.5083	go	n/a	1.091	correct	right	female
261.1043	0.5083	unsuccesful_stop	1.0	0.859	correct	left	male
266.1125	0.5083	go	n/a	1.259	correct	right	female
269.1207	0.5084	go	n/a	1.177	correct	left	male
272.6373	0.5083	unsuccesful_stop	1.05	1.03	correct	left	male
278.1371	0.5084	succesful_stop	1.1	n/a	n/a	right	female
280.6537	0.5084	go	n/a	1.248	correct	right	female
285.1536	0.5083	go	n/a	1.5	correct	right	female
289.6618	0.5083	go	n/a	0.986	correct	right	female
293.17	0.5084	go	n/a	0.842	correct	left	male
301.6864	0.5084	go	n/a	0.831	correct	left	male
304.703	0.5083	go	n/a	0.925	correct	left	male
309.7029	0.5083	unsuccesful_stop	1.15	0.768	correct	left	male
312.7195	0.5083	go	n/a	0.986	correct	right	female
317.2193	0.5083	go	n/a	1.163	correct	left	male
321.7275	0.5083	unsuccesful_stop	1.2	0.942	correct	right	female
325.7357	0.5084	go	n/a	1.055	correct	right	female
329.244	0.5083	go	n/a	0.905	correct	right	female
334.2522	0.5083	unsuccesful_stop	1.25	0.834	correct	left	male
337.2604	0.5083	unsuccesful_stop	1.3	0.75	correct	right	female
340.777	0.5083	go	n/a	1.478	correct	left	male
344.7852	0.5083	go	n/a	1.461	correct	left	male
349.785	0.5084	go	n/a	0.895	correct	left	male
352.8016	0.5083	unsuccesful_stop	1.3	1.001	correct	left	male
358.3015	0.5083	unsuccesful_stop	1.25	0.915	correct	left	male
360.818	0.5084	succesful_stop	1.2	n/a	n/a	right	male
369.3261	0.5083	succesful_stop	1.15	n/a	n/a	right	female
373.3343	0.5084	go	n/a	0.607	correct	right	female
381.8508	0.5083	unsuccesful_stop	1.15	1.326	correct	right	female
386.359	0.5083	go	n/a	1.955	correct	right	female
390.3672	0.5083	go	n/a	1.809	correct	right	female
393.3754	0.5083	go	n/a	1.566	correct	left	male
397.3836	0.5084	go	n/a	1.643	correct	left	male
405.9001	0.5083	succesful_stop	1.1	n/a	n/a	right	female
408.9166	0.5084	go	n/a	1.692	correct	right	female
413.9165	0.5083	succesful_stop	1.1	n/a	n/a	right	male
416.9331	0.5083	unsuccesful_stop	1.15	0.934	correct	left	male
421.9329	0.5083	go	n/a	1.339	correct	left	male
425.9411	0.5084	go	n/a	1.424	correct	right	female
430.4493	0.5084	unsuccesful_stop	1.15	1.198	correct	left	male
433.4576	0.5083	go	n/a	1.693	correct	left	male
437.4658	0.5083	go	n/a	1.373	correct	right	female
441.474	0.5083	unsuccesful_stop	1.1	1.3	correct	right	female
