onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.537	0.5083	unsuccesful_stop	0.2	0.753	incorrect	left	female
8.0618	0.5084	succesful_stop	0.2	n/a	n/a	right	female
12.0701	0.5083	go	n/a	0.59	correct	left	male
16.57	0.5083	go	n/a	0.597	correct	right	female
20.0866	0.5083	go	n/a	0.665	incorrect	left	female
25.0865	0.5083	go	n/a	0.829	correct	right	female
28.5947	0.5083	go	n/a	0.542	correct	left	male
32.1113	0.5083	unsuccesful_stop	0.25	0.452	correct	left	male
36.6112	0.5083	go	n/a	0.601	incorrect	left	female
40.1278	0.5083	go	n/a	0.669	correct	left	male
44.136	0.5083	unsuccesful_stop	0.25	0.572	correct	right	female
48.6359	0.5083	go	n/a	0.488	correct	left	male
53.1441	0.5084	go	n/a	0.674	correct	right	female
57.1524	0.5083	succesful_stop	0.2	n/a	n/a	right	female
60.6606	0.5084	go	n/a	0.595	correct	left	male
65.1689	0.5083	go	n/a	0.728	correct	left	male
68.6771	0.5083	succesful_stop	0.2	n/a	n/a	right	female
73.1853	0.5084	go	n/a	0.457	correct	left	male
77.6936	0.5083	go	n/a	0.712	correct	left	male
81.2018	0.5083	succesful_stop	0.25	n/a	n/a	right	male
84.7101	0.5083	succesful_stop	0.3	n/a	n/a	right	male
89.7183	0.5083	go	n/a	0.701	correct	right	female
93.2265	0.5084	go	n/a	0.653	correct	left	male
97.7348	0.5083	go	n/a	0.549	correct	right	female
100.743	0.5084	go	n/a	0.656	correct	right	female
104.2596	0.5083	go	n/a	0.636	incorrect	left	female
108.2679	0.5083	succesful_stop	0.35	n/a	n/a	right	female
112.7678	0.5083	go	n/a	0.808	incorrect	left	female
116.2843	0.5084	succesful_stop	0.4	n/a	n/a	right	female
120.7842	0.5084	go	n/a	0.549	correct	left	male
124.3008	0.5083	go	n/a	0.571	correct	right	female
129.8007	0.5083	go	n/a	0.669	incorrect	left	female
133.309	0.5083	go	n/a	0.602	correct	left	male
136.8172	0.5083	unsuccesful_stop	0.45	0.469	correct	left	male
141.3254	0.5084	unsuccesful_stop	0.5	0.531	correct	right	female
144.8337	0.5083	go	n/a	0.582	correct	left	male
148.8419	0.5083	go	n/a	0.53	correct	left	male
152.8502	0.5083	go	n/a	0.744	correct	right	female
157.8584	0.5083	go	n/a	0.632	correct	right	female
161.3666	0.5084	unsuccesful_stop	0.55	0.614	correct	right	female
165.8749	0.5083	go	n/a	0.872	correct	right	female
168.3915	0.5083	go	n/a	0.769	correct	right	female
173.8913	0.5084	succesful_stop	0.6	n/a	n/a	right	female
181.9078	0.5083	unsuccesful_stop	0.65	0.65	correct	right	female
184.4244	0.5084	go	n/a	0.663	correct	left	male
189.9243	0.5083	go	n/a	0.756	correct	right	female
192.9326	0.5083	unsuccesful_stop	0.7	0.845	incorrect	left	female
196.4492	0.5083	unsuccesful_stop	0.75	0.802	correct	left	male
205.9573	0.5083	succesful_stop	0.75	n/a	n/a	right	female
208.4739	0.5083	go	n/a	1.153	correct	left	male
213.9737	0.5084	go	n/a	1.062	correct	left	male
220.9903	0.5083	go	n/a	1.194	correct	left	male
224.9985	0.5083	go	n/a	1.406	correct	right	female
229.5067	0.5083	go	n/a	1.168	correct	left	male
234.0149	0.5084	go	n/a	0.882	incorrect	left	female
238.0232	0.5083	unsuccesful_stop	0.8	0.871	correct	right	female
241.5314	0.5084	unsuccesful_stop	0.8	0.735	correct	left	male
246.0397	0.5083	succesful_stop	0.75	n/a	n/a	right	male
250.0479	0.5083	go	n/a	0.854	correct	right	female
253.5562	0.5083	go	n/a	1.263	correct	left	male
257.5644	0.5083	go	n/a	1.292	correct	left	male
262.0726	0.5084	go	n/a	1.094	correct	right	female
269.5891	0.5083	go	n/a	1.033	correct	left	male
274.0974	0.5083	go	n/a	1.038	correct	right	female
277.6056	0.5083	go	n/a	1.103	correct	right	female
280.6222	0.5083	go	n/a	0.824	correct	right	female
286.1221	0.5083	succesful_stop	0.75	n/a	n/a	right	female
288.6387	0.5083	succesful_stop	0.8	n/a	n/a	right	female
294.1386	0.5083	go	n/a	1.343	correct	right	female
300.6634	0.5083	go	n/a	1.111	correct	right	female
304.6716	0.5084	unsuccesful_stop	0.85	0.922	correct	left	male
313.6798	0.5083	go	n/a	1.152	correct	right	female
317.688	0.5083	go	n/a	1.417	correct	left	male
322.1962	0.5084	go	n/a	0.94	correct	right	female
328.7211	0.5083	go	n/a	0.934	correct	left	male
333.221	0.5083	unsuccesful_stop	0.9	0.991	correct	left	male
336.7376	0.5083	go	n/a	1.177	correct	left	male
342.2374	0.5084	go	n/a	1.071	correct	right	female
346.2457	0.5083	succesful_stop	0.9	n/a	n/a	right	male
350.2539	0.5083	go	n/a	1.266	correct	left	male
353.2622	0.5083	go	n/a	1.323	correct	right	female
356.7788	0.5083	go	n/a	1.202	correct	left	male
361.2787	0.5083	go	n/a	0.88	correct	left	male
366.2869	0.5083	go	n/a	0.739	correct	left	male
369.7951	0.5084	go	n/a	0.842	correct	right	female
373.3034	0.5083	go	n/a	0.896	incorrect	left	female
378.3116	0.5083	go	n/a	0.807	correct	left	male
381.3199	0.5083	unsuccesful_stop	0.95	0.953	correct	right	female
385.8281	0.5083	unsuccesful_stop	0.95	0.817	correct	left	male
389.8363	0.5084	succesful_stop	0.9	n/a	n/a	right	male
393.8446	0.5083	go	n/a	1.427	correct	right	female
397.3528	0.5083	go	n/a	1.329	correct	left	male
401.8611	0.5083	go	n/a	1.312	correct	left	male
405.8693	0.5083	unsuccesful_stop	0.9	1.032	correct	left	male
409.8775	0.5084	unsuccesful_stop	0.85	0.908	correct	right	female
413.3858	0.5083	go	n/a	0.889	correct	right	female
417.394	0.5083	unsuccesful_stop	0.8	0.846	correct	left	male
422.4022	0.5084	go	n/a	0.838	correct	right	female
426.4105	0.5083	go	n/a	1.352	correct	right	female
429.9187	0.5084	go	n/a	1.534	correct	right	female
