onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.089	0.5083	succesful_stop	0.2	n/a	n/a	right	female
5.5889	0.5083	succesful_stop	0.25	n/a	n/a	right	female
8.5971	0.5084	succesful_stop	0.3	n/a	n/a	right	male
13.1054	0.5083	go	n/a	0.612	correct	left	male
17.6136	0.5083	unsuccesful_stop	0.35	0.756	correct	right	female
21.1218	0.5084	go	n/a	0.79	correct	left	male
24.1384	0.5084	go	n/a	0.859	correct	right	female
29.6383	0.5083	go	n/a	0.727	correct	left	male
37.6548	0.5083	succesful_stop	0.4	n/a	n/a	right	female
40.1714	0.5083	go	n/a	0.795	correct	left	male
44.1796	0.5084	succesful_stop	0.45	n/a	n/a	right	male
49.6795	0.5083	go	n/a	0.779	correct	left	male
52.6878	0.5083	succesful_stop	0.5	n/a	n/a	right	male
57.696	0.5083	go	n/a	1.009	correct	right	female
60.2126	0.5083	succesful_stop	0.55	n/a	n/a	right	male
64.2209	0.5083	go	n/a	0.958	correct	left	male
68.2291	0.5083	go	n/a	1.043	correct	right	female
72.729	0.5083	succesful_stop	0.6	n/a	n/a	right	female
76.7372	0.5084	go	n/a	0.977	correct	left	male
80.2538	0.5083	go	n/a	0.917	correct	right	female
84.2621	0.5083	go	n/a	1.182	correct	right	female
88.7619	0.5084	go	n/a	1.088	correct	left	male
93.2702	0.5083	succesful_stop	0.65	n/a	n/a	right	male
97.2784	0.5083	succesful_stop	0.7	n/a	n/a	right	male
100.7867	0.5083	go	n/a	0.943	correct	right	female
104.3033	0.5083	succesful_stop	0.75	n/a	n/a	right	male
109.3031	0.5084	go	n/a	0.842	correct	right	female
113.3114	0.5083	go	n/a	1.388	correct	right	female
116.8196	0.5084	succesful_stop	0.8	n/a	n/a	right	female
120.3362	0.5083	go	n/a	0.875	correct	left	male
125.3361	0.5083	go	n/a	1.474	correct	right	female
129.3443	0.5084	succesful_stop	0.85	n/a	n/a	right	female
133.8526	0.5083	unsuccesful_stop	0.9	0.946	correct	left	male
137.8608	0.5083	go	n/a	1.675	correct	right	female
140.8691	0.5083	go	n/a	1.367	correct	right	female
148.8856	0.5083	go	n/a	1.275	correct	right	female
152.4021	0.5084	unsuccesful_stop	0.95	1.084	correct	right	female
156.902	0.5084	go	n/a	1.81	correct	left	male
161.9103	0.5083	succesful_stop	1.0	n/a	n/a	right	male
164.4269	0.5083	go	n/a	1.736	correct	left	male
168.9268	0.5083	go	n/a	1.671	correct	left	male
172.4433	0.5084	succesful_stop	1.05	n/a	n/a	right	male
176.4516	0.5083	go	n/a	1.654	correct	left	male
181.4515	0.5083	succesful_stop	1.1	n/a	n/a	right	female
185.9597	0.5083	succesful_stop	1.15	n/a	n/a	right	female
189.9679	0.5084	go	n/a	1.87	correct	left	male
192.4845	0.5084	go	n/a	1.9	correct	left	male
197.4844	0.5084	go	n/a	1.861	correct	right	female
201.4927	0.5083	go	n/a	1.597	correct	left	male
206.0009	0.5083	succesful_stop	1.2	n/a	n/a	right	male
209.0092	0.5083	succesful_stop	1.25	n/a	n/a	right	female
214.0174	0.5083	go	n/a	1.743	correct	left	male
217.5256	0.5084	succesful_stop	1.3	n/a	n/a	right	female
221.5339	0.5083	go	n/a	2.089	correct	left	male
225.5421	0.5083	go	n/a	2.124	correct	left	male
228.5587	0.5083	go	n/a	2.383	correct	left	male
237.5668	0.5084	succesful_stop	1.35	n/a	n/a	right	female
242.0751	0.5083	succesful_stop	1.4	n/a	n/a	right	male
245.0833	0.5083	go	n/a	2.141	correct	right	female
250.0915	0.5084	go	n/a	n/a	miss	right	male
256.1081	0.5083	go	n/a	0.809	correct	left	male
259.1163	0.5084	unsuccesful_stop	1.45	1.312	correct	right	female
264.1246	0.5083	go	n/a	2.284	incorrect	left	female
268.1328	0.5083	go	n/a	1.915	correct	left	male
272.141	0.5084	go	n/a	1.624	correct	left	male
275.1493	0.5083	go	n/a	1.867	correct	right	female
278.6659	0.5083	go	n/a	0.757	correct	left	male
283.6658	0.5083	go	n/a	0.412	correct	right	female
287.674	0.5083	go	n/a	0.505	correct	left	male
292.1822	0.5084	go	n/a	0.418	correct	right	female
300.1987	0.5083	go	n/a	0.59	correct	right	female
302.7153	0.5083	unsuccesful_stop	1.5	0.569	correct	right	female
307.7152	0.5083	unsuccesful_stop	1.55	2.262	correct	right	female
310.7318	0.5083	go	n/a	2.17	correct	right	female
314.74	0.5084	go	n/a	2.139	correct	right	female
319.2399	0.5084	go	n/a	2.023	correct	right	female
324.2482	0.5083	go	n/a	2.324	correct	right	female
330.773	0.5083	go	n/a	2.009	correct	right	female
334.7812	0.5084	go	n/a	2.015	correct	left	male
339.7811	0.5084	go	n/a	2.448	correct	right	female
344.2894	0.5083	go	n/a	2.156	correct	left	male
348.2976	0.5083	succesful_stop	1.6	n/a	n/a	right	male
350.8142	0.5083	go	n/a	1.976	correct	left	male
355.8141	0.5083	go	n/a	2.15	correct	right	female
359.8223	0.5084	go	n/a	n/a	miss	right	female
365.3389	0.5083	go	n/a	1.437	correct	left	male
372.8637	0.5083	go	n/a	1.126	correct	right	female
377.8636	0.5083	go	n/a	0.859	correct	right	female
385.3801	0.5083	unsuccesful_stop	1.65	1.453	correct	left	male
388.8967	0.5083	go	n/a	3.642	correct	left	male
398.4048	0.5083	go	n/a	0.965	correct	left	male
401.913	0.5083	unsuccesful_stop	1.7	0.526	incorrect	left	female
404.9296	0.5083	unsuccesful_stop	1.75	1.244	correct	right	female
410.4295	0.5083	go	n/a	2.324	correct	right	female
413.9377	0.5084	succesful_stop	1.8	n/a	n/a	right	male
416.9543	0.5084	succesful_stop	1.85	n/a	n/a	right	male
425.9625	0.5083	unsuccesful_stop	1.9	1.558	correct	left	male
430.4707	0.5083	go	n/a	2.395	correct	right	female
433.479	0.5083	unsuccesful_stop	1.95	1.989	correct	left	male
437.4872	0.5083	unsuccesful_stop	2.0	2.375	correct	right	female
